Spotted Redshank	Tringa erythropus	
Common Greenshank	Tringa nebularia	
Ruddy Turnstone	Arenaria interpres	Near-threatened
Red Knot	Calidris canutus	Rare/Accidental Near-threatened
Great Knot	Calidris tenuirostris	Rare/Accidental Endangered
Ruff	Calidris pugnax	
Broad-billed Sandpiper	Calidris falcinellus	Vulnerable
Curlew Sandpiper	Calidris ferruginea	Vulnerable
Temminck's Stint	Calidris temminckii	
Long-toed Stint	Calidris subminuta	Rare/Accidental
Sanderling	Calidris alba	
Dunlin	Calidris alpina	Near-threatened
Little Stint	Calidris minuta	
 
CHARADRIIFORMES: Dromadidae

Crab-plover	Dromas ardeola	
 
CHARADRIIFORMES: Glareolidae

Cream-colored Courser	Cursorius cursor	
Small Pratincole	Glareola lactea	Rare/Accidental
Oriental Pratincole	Glareola maldivarum	Rare/Accidental
Black-winged Pratincole	Glareola nordmanni	Rare/Accidental Near-threatened
Collared Pratincole	Glareola pratincola	
 
CHARADRIIFORMES: Stercorariidae

Parasitic Jaeger	Stercorarius parasiticus	Rare/Accidental
Pomarine Jaeger	Stercorarius pomarinus	
 
CHARADRIIFORMES: Laridae

Sooty Tern	Onychoprion fuscatus	Rare/Accidental
Bridled Tern	Onychoprion anaethetus	
Little Tern	Sternula albifrons	
Saunders's Tern	Sternula saundersi	
Caspian Tern	Hydroprogne caspia	
Gull-billed Tern	Gelochelidon nilotica	
Whiskered Tern	Chlidonias hybrida	
White-winged Tern	Chlidonias leucopterus	
Black Tern	Chlidonias niger	Rare/Accidental
Sandwich Tern	Thalasseus sandvicensis	
Greater Crested Tern	Thalasseus bergii	
Lesser Crested Tern	Thalasseus bengalensis	
Common Tern	Sterna hirundo	
White-cheeked Tern	Sterna repressa	
Roseate Tern	Sterna dougallii	Rare/Accidental
Little Gull	Hydrocoloeus minutus	Rare/Accidental
Slender-billed Gull	Chroicocephalus genei	
Black-headed Gull	Chroicocephalus ridibundus	
Grey-headed Gull	Chroicocephalus cirrocephalus	Rare/Accidental
Pallas's Gull	Ichthyaetus ichthyaetus	
Sooty Gull	Ichthyaetus hemprichii	Rare/Accidental
Common Gull	Larus canus	Rare/Accidental
Caspian Gull	Larus cachinnans	
Armenian Gull	Larus armenicus	
Lesser Black-backed Gull	Larus fuscus	
 
PHAETHONTIFORMES: Phaethontidae

Red-billed Tropicbird	Phaethon aethereus	Rare/Accidental
 
CICONIIFORMES: Ciconiidae

Black Stork	Ciconia nigra	Rare/Accidental
White Stork	Ciconia ciconia	
 
SULIFORMES: Phalacrocoracidae

Great Cormorant	Phalacrocorax carbo	
Socotra Cormorant	Phalacrocorax nigrogularis	Vulnerable
 
PELECANIFORMES: Threskiornithidae

Glossy Ibis	Plegadis falcinellus	
Eurasian Spoonbill	Platalea leucorodia	
African Sacred Ibis	Threskiornis aethiopicus	
 
PELECANIFORMES: Pelecanidae

Great White Pelican	Pelecanus onocrotalus	Rare/Accidental
Dalmatian Pelican	Pelecanus crispus	Rare/Accidental Near-threatened
 
PELECANIFORMES: Ardeidae

Eurasian Bittern	Botaurus stellaris	
Little Bittern	Botaurus minutus	
Black Heron	Egretta ardesiaca	Rare/Accidental
Western Reef Heron	Egretta gularis	
Little Egret	Egretta garzetta	
Black-crowned Night Heron	Nycticorax nycticorax	
Little Heron	Butorides atricapilla	
Squacco Heron	Ardeola ralloides	
Great Egret	Ardea alba	
Western Cattle Egret	Ardea ibis	
Purple Heron	Ardea purpurea	
Grey Heron	Ardea cinerea	
 
CAPRIMULGIFORMES: Caprimulgidae

European Nightjar	Caprimulgus europaeus	
Egyptian Nightjar	Caprimulgus aegyptius	
 
APODIFORMES: Apodidae

Alpine Swift	Tachymarptis melba	
Little Swift	Apus affinis	Rare/Accidental
Common Swift	Apus apus	
Pallid Swift	Apus pallidus	
 
STRIGIFORMES: Tytonidae

Western Barn Owl	Tyto alba	
 
STRIGIFORMES: Strigidae

Eurasian Scops Owl	Otus scops	
Pallid Scops Owl	Otus brucei	Rare/Accidental
Short-eared Owl	Asio flammeus	
Long-eared Owl	Asio otus	Rare/Accidental
Pharaoh Eagle-Owl	Bubo ascalaphus	Rare/Accidental
Eurasian Eagle-Owl	Bubo bubo	Rare/Accidental
 
ACCIPITRIFORMES: Pandionidae

Osprey	Pandion haliaetus	
 
ACCIPITRIFORMES: Accipitridae

Black-winged Kite	Elanus caeruleus	Rare/Accidental
Egyptian Vulture	Neophron percnopterus	Endangered
European Honey Buzzard	Pernis apivorus	
Crested Honey Buzzard	Pernis ptilorhynchus	Rare/Accidental
Short-toed Snake Eagle	Circaetus gallicus	
Greater Spotted Eagle	Clanga clanga	Vulnerable
Booted Eagle	Hieraaetus pennatus	
Steppe Eagle	Aquila nipalensis	Endangered
Shikra	Tachyspiza badia	Rare/Accidental
Eurasian Sparrowhawk	Accipiter nisus	
Pallid Harrier	Circus macrourus	Near-threatened
Hen Harrier	Circus cyaneus	Rare/Accidental
Montagu's Harrier	Circus pygargus	Rare/Accidental
Western Marsh Harrier	Circus aeruginosus	
Black Kite	Milvus migrans	
Common Buzzard	Buteo buteo	
Long-legged Buzzard	Buteo rufinus	
 
BUCEROTIFORMES: Upupidae

Common Hoopoe	Upupa epops	
 
CORACIIFORMES: Coraciidae

Indian Roller	Coracias benghalensis	Rare/Accidental
European Roller	Coracias garrulus	
 
CORACIIFORMES: Meropidae

Arabian Green Bee-eater	Merops cyanophrys	
Asian Green Bee-eater	Merops orientalis	Rare/Accidental
European Bee-eater	Merops apiaster	
Blue-cheeked Bee-eater	Merops persicus	
 
CORACIIFORMES: Alcedinidae

Common Kingfisher	Alcedo atthis	
Pied Kingfisher	Ceryle rudis	
White-throated Kingfisher	Halcyon smyrnensis	Rare/Accidental
 
PICIFORMES: Picidae

Eurasian Wryneck	Jynx torquilla	
 
FALCONIFORMES: Falconidae

Lesser Kestrel	Falco naumanni	
Common Kestrel	Falco tinnunculus	
Merlin	Falco columbarius	Rare/Accidental
Sooty Falcon	Falco concolor	Vulnerable
Eurasian Hobby	Falco subbuteo	
Peregrine Falcon	Falco peregrinus	
Saker Falcon	Falco cherrug	Endangered
 
PSITTACIFORMES: Psittaculidae

Alexandrine Parakeet	Psittacula eupatria	Introduced species Near-threatened
Rose-ringed Parakeet	Psittacula krameri	Introduced species
 
PASSERIFORMES: Oriolidae

Eurasian Golden Oriole	Oriolus oriolus	
 
PASSERIFORMES: Laniidae

Great Grey Shrike	Lanius excubitor	
Masked Shrike	Lanius nubicus	
Lesser Grey Shrike	Lanius minor	
Woodchat Shrike	Lanius senator	Near-threatened
Bay-backed Shrike	Lanius vittatus	Rare/Accidental
Isabelline Shrike	Lanius isabellinus	
Red-backed Shrike	Lanius collurio	
Red-tailed Shrike	Lanius phoenicuroides	
 
PASSERIFORMES: Corvidae

Brown-necked Raven	Corvus ruficollis	Extirpated
House Crow	Corvus splendens	
 
PASSERIFORMES: Remizidae

Eurasian Penduline Tit	Remiz pendulinus	Rare/Accidental
 
PASSERIFORMES: Alaudidae

Greater Hoopoe-Lark	Alaemon alaudipes	
Thick-billed Lark	Ramphocoris clotbey	
Bar-tailed Lark	Ammomanes cinctura	
Desert Lark	Ammomanes deserti	
Black-crowned Sparrow-Lark	Eremopterix nigriceps	
Woodlark	Lullula arborea	Rare/Accidental
Oriental Skylark	Alauda gulgula	
Eurasian Skylark	Alauda arvensis	
Crested Lark	Galerida cristata	
Greater Short-toed Lark	Calandrella brachydactyla	
Bimaculated Lark	Melanocorypha bimaculata	
Calandra Lark	Melanocorypha calandra	Rare/Accidental
Mediterranean Short-toed Lark	Alaudala rufescens	
Turkestan Short-toed Lark	Alaudala heinei	
 
PASSERIFORMES: Cisticolidae

Graceful Prinia	Prinia gracilis	
 
PASSERIFORMES: Acrocephalidae

Icterine Warbler	Hippolais icterina	Rare/Accidental
Upcher's Warbler	Hippolais languida	
Eastern Olivaceous Warbler	Iduna pallida	
Sedge Warbler	Acrocephalus schoenobaenus	
Moustached Warbler	Acrocephalus melanopogon	Rare/Accidental
Paddyfield Warbler	Acrocephalus agricola	Rare/Accidental
Blyth's Reed Warbler	Acrocephalus dumetorum	Rare/Accidental
Marsh Warbler	Acrocephalus palustris	
Common Reed Warbler	Acrocephalus scirpaceus	
Basra Reed Warbler	Acrocephalus griseldis	Rare/Accidental Endangered
Great Reed Warbler	Acrocephalus arundinaceus	
Clamorous Reed Warbler	Acrocephalus stentoreus	
 
PASSERIFORMES: Locustellidae

River Warbler	Locustella fluviatilis	Rare/Accidental
Savi's Warbler	Locustella luscinioides	Rare/Accidental
Common Grasshopper Warbler	Locustella naevia	
 
PASSERIFORMES: Hirundinidae

Sand Martin	Riparia riparia	
Eurasian Crag Martin	Ptyonoprogne rupestris	
Barn Swallow	Hirundo rustica	
Western House Martin	Delichon urbicum	
European Red-rumped Swallow	Cecropis rufula	
 
PASSERIFORMES: Phylloscopidae

Wood Warbler	Phylloscopus sibilatrix	
Yellow-browed Warbler	Phylloscopus inornatus	Rare/Accidental
Hume's Leaf Warbler	Phylloscopus humei	Rare/Accidental
Plain Leaf Warbler	Phylloscopus neglectus	Rare/Accidental
Willow Warbler	Phylloscopus trochilus	
Common Chiffchaff	Phylloscopus collybita	
Green Warbler	Phylloscopus nitidus	Rare/Accidental
Greenish Warbler	Phylloscopus trochiloides	Rare/Accidental
 
PASSERIFORMES: Pycnonotidae

Red-vented Bulbul	Pycnonotus cafer	Introduced species
White-eared Bulbul	Pycnonotus leucotis	
 
PASSERIFORMES: Sylviidae

Garden Warbler	Sylvia borin	
Eurasian Blackcap	Sylvia atricapilla	
Barred Warbler	Curruca nisoria	
Lesser Whitethroat	Curruca curruca	
Eastern Orphean Warbler	Curruca crassirostris	
Asian Desert Warbler	Curruca nana	
Menetries's Warbler	Curruca mystacea	
Common Whitethroat	Curruca communis	
 
PASSERIFORMES: Hypocoliidae

Grey Hypocolius	Hypocolius ampelinus	
 
PASSERIFORMES: Sturnidae

Common Starling	Sturnus vulgaris	
Wattled Starling	Creatophora cinerea	Rare/Accidental
Rosy Starling	Pastor roseus	
Bank Myna	Acridotheres ginginianus	Uncertain origin
Common Myna	Acridotheres tristis	Introduced species
 
PASSERIFORMES: Turdidae

Mistle Thrush	Turdus viscivorus	Rare/Accidental
Song Thrush	Turdus philomelos	
Redwing	Turdus iliacus	Rare/Accidental Near-threatened
Common Blackbird	Turdus merula	Rare/Accidental
Fieldfare	Turdus pilaris	Rare/Accidental
Ring Ouzel	Turdus torquatus	Rare/Accidental
Black-throated Thrush	Turdus atrogularis	Rare/Accidental
Eyebrowed Thrush	Turdus obscurus	Rare/Accidental
 
PASSERIFORMES: Muscicapidae

Black Scrub Robin	Cercotrichas podobe	Rare/Accidental
Rufous-tailed Scrub Robin	Cercotrichas galactotes	
Spotted Flycatcher	Muscicapa striata	
European Robin	Erithacus rubecula	
White-throated Robin	Irania gutturalis	
Thrush Nightingale	Luscinia luscinia	
Common Nightingale	Luscinia megarhynchos	
Bluethroat	Luscinia svecica	
Red-breasted Flycatcher	Ficedula parva	
Semicollared Flycatcher	Ficedula semitorquata	
Collared Flycatcher	Ficedula albicollis	Rare/Accidental
Eversmann's Redstart	Phoenicurus erythronotus	Rare/Accidental
Black Redstart	Phoenicurus ochruros	
Common Redstart	Phoenicurus phoenicurus	
Common Rock Thrush	Monticola saxatilis	
Blue Rock Thrush	Monticola solitarius	
Whinchat	Saxicola rubetra	
Siberian Stonechat	Saxicola maurus	
European Stonechat	Saxicola rubicola	
Hooded Wheatear	Oenanthe monacha	Rare/Accidental
Desert Wheatear	Oenanthe deserti	
Western Black-eared Wheatear	Oenanthe hispanica	
Pied Wheatear	Oenanthe pleschanka	
Eastern Black-eared Wheatear	Oenanthe melanoleuca	
Northern Wheatear	Oenanthe oenanthe	
Isabelline Wheatear	Oenanthe isabellina	
Hume's Wheatear	Oenanthe albonigra	Rare/Accidental
Finsch's Wheatear	Oenanthe finschii	Rare/Accidental
Mourning Wheatear	Oenanthe lugens	
Kurdish Wheatear	Oenanthe xanthoprymna	
Red-tailed Wheatear	Oenanthe chrysopygia	
White-crowned Wheatear	Oenanthe leucopyga	Rare/Accidental
 
PASSERIFORMES: Nectariniidae

Purple Sunbird	Cinnyris asiaticus	
 
PASSERIFORMES: Ploceidae

Rüppell's Weaver	Ploceus galbula	Introduced species
Streaked Weaver	Ploceus manyar	Introduced species
Red Fody	Foudia madagascariensis	Introduced species
Southern Red Bishop	Euplectes orix	Introduced species
Yellow-crowned Bishop	Euplectes afer	Introduced species
 
PASSERIFORMES: Estrildidae

Indian Silverbill	Euodice malabarica	
African Silverbill	Euodice cantans	
Red Avadavat	Amandava amandava	Introduced species
 
PASSERIFORMES: Passeridae

Pale Rockfinch	Carpospiza brachydactyla	
Yellow-throated Sparrow	Gymnoris xanthocollis	Rare/Accidental
Dead Sea Sparrow	Passer moabiticus	Rare/Accidental
Spanish Sparrow	Passer hispaniolensis	Rare/Accidental
House Sparrow	Passer domesticus	
 
PASSERIFORMES: Motacillidae

Grey Wagtail	Motacilla cinerea	
Western Yellow Wagtail	Motacilla flava	
Citrine Wagtail	Motacilla citreola	
White Wagtail	Motacilla alba	
Blyth's Pipit	Anthus godlewskii	Rare/Accidental
Tawny Pipit	Anthus campestris	
Richard's Pipit	Anthus richardi	
Tree Pipit	Anthus trivialis	
Olive-backed Pipit	Anthus hodgsoni	Rare/Accidental
Red-throated Pipit	Anthus cervinus	
Siberian Pipit	Anthus japonicus	Rare/Accidental
Meadow Pipit	Anthus pratensis	
Water Pipit	Anthus spinoletta	
 
PASSERIFORMES: Fringillidae

Brambling	Fringilla montifringilla	Rare/Accidental
Eurasian Chaffinch	Fringilla coelebs	Rare/Accidental
Common Rosefinch	Carpodacus erythrinus	Rare/Accidental
Mongolian Finch	Bucanetes mongolicus	Rare/Accidental
Trumpeter Finch	Bucanetes githagineus	
Common Linnet	Linaria cannabina	Rare/Accidental
European Goldfinch	Carduelis carduelis	
Eurasian Siskin	Spinus spinus	
 
PASSERIFORMES: Emberizidae

Common Reed Bunting	Emberiza schoeniclus	Rare/Accidental
Yellow-breasted Bunting	Emberiza aureola	Rare/Accidental Critically endangered
Black-headed Bunting	Emberiza melanocephala	Rare/Accidental
Corn Bunting	Emberiza calandra	
Cinereous Bunting	Emberiza cineracea	Rare/Accidental Near-threatened
Ortolan Bunting	Emberiza hortulana	
Yellowhammer	Emberiza citrinella	Rare/Accidental
